0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,CO,dt
25.231604740458835,25.158298018936506,25.08509620109162,25.011995119068295,24.938948740530883,24.865978962105842,24.793135690015063,24.72040932390682,24.647771619745544,24.575244757305125,24.502861348581195,24.488829038645584,24.802422423683183,25.53562502789094,26.52387757310855,27.54482699330406,28.462936379383304,29.226834180109567,29.82188768538909,30.25055630259189,30.53140935089819,30.698573804133822,30.79550511793448,30.86268289352373,30.9242865904505,30.98214101751146,31.021462631623596,31.023887842543918,30.979262259153177,30.890186025219144,30.77711910577272,30.68262902412378,30.60636340500027,30.5135463430747,30.407576602739834,30.31706503568742,30.23660433870605,30.1429686920009,30.042689781102958,29.954462181152234,29.871214895610237,29.778049919837603,29.682158290357126,29.595284990944318,29.51041260135936,29.41839304990075,29.325890946050784,29.239888689009348,29.15424501933531,29.06370995630534,28.973841392239084,28.88850582279707,28.80274622963627,28.71378840735128,28.62599648690563,28.541290093957198,28.455866688376243,28.36847414216158,28.282378414268546,28.198326461360654,28.113543028349646,28.027652239282173,27.942989769806047,27.859660383384767,27.775713630779652,27.69123387508214,27.607834053591954,27.525299393095192,27.442306705016726,27.359152613462527,27.276905387643442,27.195223364597634,27.113248845987123,27.03133956132593,26.950174488521146,26.869394905055824,26.788466785273524,26.707734029764893,26.62760902432262,26.547766658386553,26.467893106006493,26.38828377792996,26.30917132211582,26.230288640447142,26.15147326262269,26.07308757733281,25.995591771923298,25.919125775962435,25.84371530005649,25.769382870429734,25.695884678109305,25.622761786559934,25.549745866415982,25.476839736081264,25.404022749984183,25.331176898433554,25.258300949340043,25.185498970638413,25.112778090755306,25.040068528582513,3.5629276663583114,0.004832014762843784
13.715026745331624,13.632843831997484,13.550407694779807,13.467799036034616,13.385092349507941,13.340452023397416,13.861057545393484,15.138682978408227,16.69421807648999,18.228685500348632,19.616515432129468,20.755827540434524,21.57970418617357,22.08027237696199,22.328739388409407,22.458987822621058,22.581033204784717,22.701380579212817,22.766914636225547,22.76508092784141,22.737604738621766,22.711865421122152,22.66994994984029,22.595375244536612,22.503708560784457,22.41116536889431,22.30969089663643,22.189897081124915,22.059649113434162,21.92676228543895,21.782795804378736,21.626824388074095,21.48466087361879,21.333078629872766,21.189842005968067,21.044304363947504,20.900022148883746,20.759227424142093,20.61582329188849,20.477641965922658,20.33693647605041,20.199996221580655,20.062694726662198,19.926819173781112,19.792578177961758,19.65831004468574,19.526382024380645,19.394245320466446,19.26404695161666,19.134242224848773,19.005609284886184,18.878034103877592,18.751100253299313,18.625520212749844,18.500479019679897,18.37671057080865,18.253657892990013,18.131637794837392,18.010551773105224,17.89030680274685,17.771105682546963,17.652686372498565,17.535291255255405,17.41871819198031,17.30308700455989,17.188341675874337,17.074464089119274,16.9615052975941,16.849380864034465,16.738166261471655,16.62778776761934,16.51828643572271,16.409633025132788,16.301823231806342,16.19486562915946,16.08873081290723,15.983438866160414,15.878960695845947,15.775307474858977,15.67246369705317,15.570426580400182,15.469192896600099,15.36874995920781,15.269099949951054,15.170232302218308,15.072372702465257,14.97668637241778,14.8848885905161,14.79779436610352,14.714741096784334,14.634324414834465,14.555216298840543,14.47636633106405,14.397029430681316,14.316890260664776,14.235930410774566,14.1542313919138,14.071898439622444,13.989039440090021,13.905756516043116,3.9277736065887203,0.008139228320332315
15.33008347685558,15.201518482903465,15.073150205062984,14.945089411418053,14.817432834897186,14.690268928261487,14.563674808581835,14.437720374745437,14.316222367737945,14.663731018863128,16.047674834758702,17.8685367072681,19.65200703958718,21.28332572605484,22.7339584997324,23.993643577279823,25.065024238110134,25.961700481770908,26.70408785022325,27.31396477448123,27.809945459280712,28.20580950405954,28.511757233078846,28.73617229731067,28.886747700322392,28.9703119772199,28.992384680390618,28.957215608929754,28.86820247253981,28.728157361939644,28.53502457498358,28.250799677272553,28.004865176602028,27.72949114429075,27.485279232073328,27.218726696280104,26.9764241209601,26.71814594636555,26.478185465168604,26.227494780389474,25.990358302691543,25.74661297266607,25.512703162077926,25.27530234467346,25.04500931707472,24.813394282908565,24.586946325274514,24.36057380763488,24.138044769388724,23.916502244582478,23.6979636748659,23.48099076977388,23.26650414541308,23.053920575756077,22.843517223764426,22.63518635236308,22.428861969919087,22.224673846325647,22.02239770075469,21.82225952059077,21.623984960872473,21.427815863146016,21.23348440398272,21.04120670326522,20.85075178521327,20.662294323064216,20.475646611186832,20.290940231355986,20.108028909075333,19.92700559719642,19.747760810109956,19.570354716680278,19.39470512795084,19.220847503926556,19.04872249416696,18.87834694945336,18.709677511772483,18.542718111401413,18.377436418046237,18.21382776659997,18.051868518500342,17.89154750883301,17.732844263918956,17.57574533769243,17.420233941941976,17.266495558905078,17.116099681802048,16.97161072074825,16.834027011289628,16.701936230124616,16.573144221654093,16.445998608747892,16.319307876441115,16.192170415164544,16.064243037172083,15.935610919231909,15.806457999608217,15.67695767680499,15.547275482185865,15.417556360668861,3.299306631623348,0.009600891148050739
9.213986041629324,9.163167226895936,9.112054328548039,9.0606933468545,9.010654744888544,9.105258595795823,9.615471459975627,10.496252329417127,11.520141694560772,12.521304043548382,13.412354324770885,14.127258388827205,14.616117129992194,14.863038762459668,14.908377051935785,14.857282109758492,14.832246319760772,14.880038209995686,14.944197515254363,14.946665919382527,14.875629322424306,14.788221011623222,14.736943264562331,14.710370151754605,14.660750902805065,14.571056217723633,14.470878059947784,14.390707894546985,14.32318985628517,14.24090556340091,14.137112584271351,14.039433629128624,13.951639238280709,13.852558267829767,13.75691774889275,13.669118922267556,13.57391640321245,13.480563059999529,13.39335354497683,13.301399980581897,13.210402348885713,13.124182925242247,13.035049574151088,12.946405417336486,12.861450898488842,12.774833638276624,12.688483780343192,12.604990321900024,12.520652513164912,12.436498745642615,12.354574405685373,12.272343189390808,12.190298655205337,12.11001058464579,12.029770935441936,11.949756955076557,11.871153816334754,11.7928222295538,11.71476759745849,11.63787318073495,11.561386067693478,11.4852278567657,11.410045911698793,11.33535065545433,11.261030064599499,11.187551467166148,11.114602465408252,11.042064597197626,10.970272037239699,10.899028334763416,10.828223342116663,10.75809331489631,10.688516805027001,10.619398338576184,10.550902028200833,10.482955528287373,10.415479394919823,10.348586276365657,10.28223423733133,10.216358954658642,10.15103722909926,10.086245222840143,10.021932047294591,9.958148258660641,9.894883473244597,9.832211141245445,9.770742530179216,9.711444332287252,9.655045957289332,9.601669124048442,9.550810097746272,9.501671865873636,9.453499676854866,9.405657958723156,9.357723461366225,9.30949701239678,9.260890008931378,9.211864765766284,9.16243634773831,9.11263603869727,3.8779070393180204,0.006204936997306731
19.645849902804777,19.572612008811298,19.499388454011576,19.426200972509626,19.353058913200098,19.279977957398806,19.20697842704229,19.138875948671707,19.292520559111995,19.973103196020812,21.05847877773584,22.23609807011862,23.30616675758336,24.19170260276081,24.856894509024606,25.291258500150715,25.522861403831122,25.622209080717763,25.67997573052946,25.759436562043646,25.86202356132129,25.944016530598386,25.967402911800235,25.934559281943024,25.88068097439195,25.837311138101377,25.80446278113461,25.7580311761683,25.679508641571008,25.574076395910076,25.465646527009625,25.37026775038719,25.27125930641009,25.16453704980921,25.06564333199582,24.96989850815336,24.867175324271074,24.76645335823774,24.671295222180344,24.5726142561195,24.472206127981234,24.376491778224917,24.280709426814113,24.182135744029754,24.08600248923485,23.991818071855356,23.8956142380803,23.799824028734132,23.70639850080168,23.61236564444586,23.51767473932473,23.424751618267617,23.33238313147934,23.239236041029063,23.146968496984833,23.055800770869347,22.96427934748264,22.872969983070778,22.782752348805744,22.6927136819723,22.60260943343979,22.51330020412798,22.42453620587946,22.335749239577257,22.247428645752407,22.159777811407253,22.0722942622153,21.985068615067426,21.898456639260107,21.812198747384357,21.726137726185296,21.64056099606725,21.5554437603728,21.470563706218,21.38605138070539,21.302015496487442,21.218291519075937,21.134872815585535,21.05189221990497,20.969283344894297,20.886969829581634,20.805041191496596,20.723509474994575,20.64229280821989,20.561423137424608,20.481059654478724,20.40160164638194,20.323641746556493,20.247550698196754,20.173176765237663,20.10004051230093,20.027654360513015,19.955610945982418,19.883611255682023,19.81154221326136,19.739391545148106,19.66715375152506,19.594840675944386,19.522484485845215,19.45010293161972,3.8385523929115637,0.005574695985727018
10.093919422154075,10.009663071570705,9.925007072298248,9.840088672451024,9.755033080870824,9.669952364985564,9.586271367125523,9.743006979764862,10.557029672844784,11.803660186579435,13.151304745551158,14.459386834307933,15.663836917809064,16.720420184936135,17.601351570743876,18.298134539205634,18.823010396707478,19.20600682794967,19.48542819879676,19.694227791508254,19.85049953437684,19.95894388685281,20.020307601200564,20.038719773723564,20.021676271598967,19.975541340548027,19.902985058594663,19.804635289505374,19.681815855584006,19.536934549415545,19.367862568560167,19.158476953377285,18.972723705383334,18.772999865587394,18.587421032745823,18.395785935366803,18.21181600825709,18.026874195646066,17.84555487103914,17.666241294816565,17.48828250361007,17.313833523386975,17.139684089950347,16.96956670501726,16.799459426124493,16.633320456764285,16.467262111209234,16.30477679731478,16.142611237278313,15.98355651018178,15.825143834528609,15.669417662931775,15.514657327263196,15.362224632966011,15.211022484927527,15.061870760955438,14.914135167862712,14.768246544593609,14.623889237752339,14.481236001525488,14.340174753867451,14.200721005239433,14.06287736971158,13.926576205600066,13.79187610951737,13.658675540617894,13.527049909855958,13.396893057971456,13.268275973423371,13.1411029403462,13.015431606339757,12.891182403838254,12.768393820005993,12.6470048011644,12.527037497791316,12.408446440028607,12.291240221643676,12.175385477089874,12.06088084763017,11.947701642013405,11.83584079823715,11.725278660292437,11.616002683675273,11.507997635879057,11.401251013034033,11.296015119712294,11.193910779131873,11.097538243162766,11.008219054199104,10.924984849157346,10.845710028954128,10.768412370660995,10.691508899917038,10.613824646482005,10.534813726056003,10.454425559103079,10.372793077924957,10.290098236770895,10.206528118509862,10.122260498251014,3.6175067442700857,0.008970843833504105
21.233166364010327,21.169246358538054,21.10526215925458,21.041236511449817,20.97719023671612,20.913142780626764,20.849112120499232,20.78511477056067,20.824462995762925,21.366462254330358,22.32610190590977,23.36157098564234,24.305890882468407,25.0957771205218,25.69391831875663,26.094187731700284,26.33098844222563,26.47249566941037,26.586604815979403,26.69920128185445,26.79197198224064,26.842407334069925,26.85510271766924,26.85261034593373,26.846632666642172,26.829094431021318,26.79024019021577,26.733716264845103,26.669486773275317,26.59958129532696,26.515592652427134,26.427210652308265,26.348359561058782,26.260549333052353,26.17882751866069,26.096322924835018,26.01123563535577,25.93118948570818,25.84703245119578,25.765657142647807,25.684434585938956,25.601813212629978,25.52189886555049,25.440204616759754,25.359830132660747,25.279863351913868,25.199233904168906,25.120088470115427,25.04026270804496,24.961121592984664,24.882404703140846,24.80344396417308,24.72535231217753,24.647097271017003,24.569265186024055,24.4918197224233,24.41437064126474,24.33748065850173,24.26066535780489,24.184168147562072,24.10801546498437,24.031986381318323,23.956362976251153,23.88092026356074,23.805754582277785,23.73089932753488,23.656234258649892,23.5818976020295,23.507786763818263,23.43393705335523,23.360374620631227,23.287034711123805,23.213984325991845,23.14117711483867,23.0686242635799,22.99634252819371,22.92429801786964,22.852522342160267,22.7809948492977,22.709717780015623,22.638701198889756,22.56792717800679,22.497410213352342,22.427141021982447,22.357121759294333,22.287488131329365,22.218768491829774,22.15160446743163,22.086156304086714,22.02204104944523,21.95870119934674,21.89568538902045,21.83267556373042,21.769468023167185,21.706007248738366,21.642311321340706,21.57841140628939,21.51433980924796,21.450126433541314,21.385799603426268,3.410684582172903,0.0075099571425507605
16.07182971085835,15.980082273823538,15.888589748200632,15.797429467228453,15.706570356679196,15.615958473648273,15.52562539734959,15.435643816487133,15.35053971688096,15.442063597941935,15.990425416063855,17.020279286933725,18.334541520223382,19.69427880443993,20.942978359827336,22.011264750776483,22.87345071036309,23.52314976772745,23.970909364949097,24.246500850000785,24.396961041361095,24.477463366647594,24.5359824950373,24.59834296703299,24.663058729689904,24.709112557306064,24.71164009536386,24.65626485268801,24.545401061841442,24.394916479523673,24.226376520779272,24.069752550283365,23.93222550978207,23.7909444043217,23.63389169915612,23.47736921915859,23.335885679770904,23.19938418844969,23.052878486206243,22.90099417629166,22.75770673925097,22.622719000342883,22.484054388053096,22.33884157122169,22.196491786758415,22.061908153001365,21.92836713013817,21.789926902970844,21.650743230290068,21.516957907655254,21.3866347387421,21.25402611297856,21.11928017592614,20.987307806348117,20.859262594818592,20.7312652398797,20.60130958445131,20.472161921193578,20.346247843245383,20.221841124083248,20.096415063863486,19.9707741948262,19.84726839912922,19.725819891203187,19.604404237333608,19.482548656883505,19.361842784454197,19.24309780714155,19.125165501733306,19.007045695836386,18.889446860465604,18.773397249155735,18.658553503743125,18.543944767621888,18.429599897496182,18.316343746208634,18.204360153013052,18.092987666245715,17.981888368732236,17.87152889607986,17.762312385574468,17.653937687483882,17.545976891274364,17.43856578728564,17.33210615471236,17.22674597387371,17.12265119683405,17.02038215785507,16.920583382492584,16.823343969294093,16.728108720229002,16.63419584148073,16.541198415883876,16.448887586308288,16.357004544051325,16.265309408367504,16.173767646302473,16.082489955417124,15.991504958484427,15.900723325812736,3.982964448809123,0.004202548539397277
18.543330334881265,18.48100985445459,18.418656233325642,18.356289392025932,18.293930543234353,18.231597407164866,18.169306939794545,18.107075372702305,18.044916364006806,17.98309112439283,18.052936707407284,18.54586985134618,19.35251073320679,20.22163118255448,21.02521974130638,21.715290019849427,22.26951039697478,22.68373470805825,22.972988121216137,23.16861443849616,23.308029635038135,23.41953401972628,23.51253575833322,23.581622288328518,23.619639496371736,23.62713961847772,23.611691279045452,23.580630405910643,23.535577948469005,23.473496622518635,23.388538935621654,23.302527076445553,23.22543984304487,23.137378911792652,23.059316742944226,22.97614249119515,22.89381591427578,22.815078510905472,22.731573287407937,22.653195952007547,22.572040297657235,22.492015426289676,22.413432712187806,22.332939511783124,22.255079632961593,22.1758638604613,22.097597368722894,22.019951634230374,21.941670082454273,21.864788082521255,21.78733063499423,21.71059733142918,21.634202384995113,21.557726565924145,21.482050602431794,21.406227783186523,21.330950602060245,21.255932531952265,21.181063663832383,21.106711902678736,21.032430564111465,20.95858028570786,20.88497612944021,20.81161040090627,20.738628091042923,20.665825198015792,20.593381727986447,20.521189487184415,20.44926570372096,20.37766330525005,20.306290828678165,20.235236392095178,20.164439132738806,20.093916976863838,20.023686286016414,19.953707290252744,19.88402136297081,19.81459587587502,19.745443454955765,19.676567195870238,19.607950326789638,19.53961145316091,19.47153323962791,19.4037232621195,19.336185361540114,19.269075684105346,19.202976602257728,19.138479121962035,19.07566725538473,19.014104177380965,18.953237372228575,18.89265974942679,18.832074946924667,18.77130891599341,18.710318547940634,18.64912254198196,18.587754877591173,18.52624317405116,18.46461908573497,18.4029086840348,3.0814899793517267,0.007666907476054696
11.33054975867703,11.23777949048857,11.144984865744178,11.052219152333688,10.959502782498024,10.907037335920887,11.347036637628792,12.601418148519304,14.402201418234545,16.324817643041218,18.130111533116956,19.71648917320745,21.01121417018875,21.96126597172047,22.558461366574253,22.857153465236166,22.972066486162586,23.036134590784837,23.12858697592355,23.236521387058456,23.293956487035032,23.25796213981507,23.148627012689204,23.0230588000153,22.917259557505883,22.817110078686913,22.685248803228973,22.50678184602449,22.302451474518666,22.10127063499394,21.905777918871078,21.679126898771045,21.43720812148251,21.22956162702529,21.023537106161864,20.794426574089535,20.580374055079037,20.383435730054746,20.171629206844948,19.958334048706057,19.76319691116342,19.565990526257142,19.36029030402377,19.165473617887518,18.977560787580558,18.78266402599896,18.59049861859706,18.40769457883966,18.223167239293012,18.03669268102921,17.857329915612077,17.68091311996248,17.502003376744714,17.32649061166234,17.15595297504092,16.984821550125996,16.81439128037823,16.648523759279325,16.48429765682218,16.31990547379673,16.158531667478528,16.000091995007523,15.841995875193069,15.685488565036282,15.532036610489408,15.379894937830983,15.228651988593224,15.079874598673296,14.93311446852204,14.787266515577498,14.643176044551744,14.501298752845358,14.360691348663742,14.22138773131377,14.084094808540808,13.948411491398042,13.813913200769067,13.681085912910206,13.550005800157052,13.420202955056498,13.291799981581788,13.165082125332004,13.039777319079883,12.91574470675429,12.793235376527049,12.672350280919943,12.553703258299484,12.438911141023432,12.32937691487143,12.225299478659586,12.126006110612899,12.030366512254549,11.936980692165944,11.844649837328404,11.75274039038718,11.660899021700764,11.568878979580397,11.476656297363206,11.38429319302412,11.291777436456762,4.509780738290292,0.005420300274184164
